Length of List, Number Of Sorts, Variance
4800,2250,46893778188106.97
4800,2300,47500626005113.22
4800,2350,34619647839999.176
4800,2400,46670110686646.945
4800,2450,47430867241266.3
4800,2500,47479660235218.74
5000,50,87560652006.4645
5000,100,373894236058.7026
5000,150,1632170301268.502
5000,200,1702411654355.493
5000,250,1828917798311.7405
5000,300,2413941008388.019
5000,350,3044461787464.712
5000,400,2683660373974.561
5000,450,7250366323442.312
5000,500,5699129406370.841
5000,550,4892563434595.998
5000,600,6763672574464.43
5000,650,7260954782583.093
5000,700,9756287862840.488
5000,750,13793558347671.305
5000,800,15176648566369.58
5000,850,14277491339208.893
5000,900,11447664094013.713
5000,950,17370775268052.74
5000,1000,18469762500787.13
5000,1050,21517350888436.95
5000,1100,13195028895104.57
5000,1150,19314580700126.33
5000,1200,23707118291517.344
5000,1250,25742928645592.324
5000,1300,21221423643923.46
5000,1350,21700248826438.24
5000,1400,29912736640806.047
5000,1450,24704170927156.008
5000,1500,26326753367210.81
5000,1550,21171079827810.215
5000,1600,34010588802079.414
5000,1650,34803682039364.22
5000,1700,32716502682164.82
5000,1750,37630989341428.336
5000,1800,41957769428193.22
5000,1850,41532752339442.05
5000,1900,34268195667637.6
5000,1950,39984398982456.26
5000,2000,40099967430268.59
5000,2050,41030579753863.47
5000,2100,41591250723427.33
5000,2150,48549541828673.57
5000,2200,46248895775767.35
5000,2250,45858104958847.22
5000,2300,46980393876060.914
5000,2350,36122346002969.82
5000,2400,54131414410295.086
5000,2450,58983889556927.125
5000,2500,45233126712338.914
5200,50,161004555723.86542
5200,100,263565882948.46204
5200,150,1407998283219.385
5200,200,1541201647295.1597
5200,250,2250578123555.6396
5200,300,2972413968703.106
5200,350,4126117515329.906
5200,400,5159300491965.343
5200,450,10076171750451.664
5200,500,8154960843174.969
5200,550,5467093692905.15
5200,600,10669439747647.16
5200,650,15773125267938.037
5200,700,13045703537642.04
5200,750,12864990328198.81
5200,800,14986473500077.96
5200,850,17573786041007.094
5200,900,17764497903822.94
5200,950,36278846703936.625
5200,1000,18816295906460.707
5200,1050,17981398053916.008
5200,1100,21670655884353.08
5200,1150,25133527288365.55
5200,1200,24738747797233.227
5200,1250,23390099630060.344
5200,1300,25937975114328.14
5200,1350,19142203724608.863
5200,1400,29503751456165.586
5200,1450,26926697708697.902
5200,1500,36668476191389.65
5200,1550,34773360537828.47
5200,1600,33816393852986.707
5200,1650,0
5200,1700,0
5200,1750,0
5200,1800,0
5200,1850,0
5200,1900,0
5200,1950,0
5200,2000,0
5200,2050,0
5200,2100,0
5200,2150,0
5200,2200,0
5200,2250,0
5200,2300,0
5200,2350,0
5200,2400,0
5200,2450,0
5200,2500,0
5400,50,0
5400,100,0
5400,150,0
5400,200,0
5400,250,0
5400,300,0
5400,350,0
5400,400,0
5400,450,0
5400,500,0
5400,550,0
5400,600,0
5400,650,0
5400,700,0
5400,750,0
5400,800,0
5400,850,0
5400,900,0
5400,950,0
5400,1000,0
5400,1050,0
5400,1100,0
5400,1150,0
5400,1200,0
5400,1250,0
5400,1300,0
5400,1350,0
5400,1400,0
5400,1450,0
5400,1500,0
5400,1550,0
5400,1600,0
5400,1650,0
5400,1700,0
5400,1750,0
5400,1800,0
5400,1850,0
5400,1900,0
5400,1950,0
5400,2000,0
5400,2050,0
5400,2100,0
5400,2150,0
5400,2200,0
5400,2250,0
5400,2300,0
5400,2350,0
5400,2400,0
5400,2450,0
5400,2500,0
5600,50,0
5600,100,0
5600,150,0
5600,200,0
5600,250,0
5600,300,0
5600,350,0
5600,400,0
5600,450,0
5600,500,0
5600,550,0
5600,600,0
5600,650,0
5600,700,0
5600,750,0
5600,800,0
5600,850,0
5600,900,0
5600,950,0
5600,1000,0
5600,1050,0
5600,1100,0
5600,1150,0
5600,1200,0
5600,1250,0
5600,1300,0
5600,1350,0
5600,1400,0
5600,1450,0
5600,1500,0
5600,1550,0
5600,1600,0
5600,1650,0
5600,1700,0
5600,1750,0
5600,1800,0
5600,1850,0
5600,1900,0
5600,1950,0
5600,2000,0
5600,2050,0
5600,2100,0
5600,2150,0
5600,2200,0
5600,2250,0
5600,2300,0
5600,2350,0
5600,2400,0
5600,2450,0
5600,2500,0
5800,50,0
5800,100,0
5800,150,0
5800,200,0
5800,250,0
5800,300,0
5800,350,0
5800,400,0
5800,450,0
5800,500,0
5800,550,0
5800,600,0
5800,650,0
5800,700,0
5800,750,0
5800,800,0
5800,850,0
5800,900,0
5800,950,0
5800,1000,0
5800,1050,0
5800,1100,0
5800,1150,0
5800,1200,0
5800,1250,0
5800,1300,0
5800,1350,0
5800,1400,0
5800,1450,0
5800,1500,0
5800,1550,0
5800,1600,0
5800,1650,0
5800,1700,0
5800,1750,0
5800,1800,0
5800,1850,0
5800,1900,0
5800,1950,0
5800,2000,0
5800,2050,0
5800,2100,0
5800,2150,0
5800,2200,0
5800,2250,0
5800,2300,0
5800,2350,0
5800,2400,0
5800,2450,0
5800,2500,0
6000,50,0
6000,100,0
6000,150,0
6000,200,0
6000,250,0
6000,300,0
6000,350,0
6000,400,0
6000,450,0
6000,500,0
6000,550,0
6000,600,0
6000,650,0
6000,700,0
6000,750,0
6000,800,0
6000,850,0
6000,900,0
6000,950,0
6000,1000,0
6000,1050,0
6000,1100,0
6000,1150,0
6000,1200,0
6000,1250,0
6000,1300,0
6000,1350,0
6000,1400,0
6000,1450,0
6000,1500,0
6000,1550,0
6000,1600,0
6000,1650,0
6000,1700,0
6000,1750,0
6000,1800,0
6000,1850,0
6000,1900,0
6000,1950,0
6000,2000,0
6000,2050,0
6000,2100,0
6000,2150,0
6000,2200,0
6000,2250,0
6000,2300,0
6000,2350,0
6000,2400,0
6000,2450,0
6000,2500,0
6200,50,0
6200,100,0
6200,150,0
6200,200,0
6200,250,0
6200,300,0
6200,350,0
6200,400,0
6200,450,0
6200,500,0
6200,550,0
6200,600,0
6200,650,0
6200,700,0
6200,750,0
6200,800,0
6200,850,0
6200,900,0
6200,950,0
6200,1000,0
6200,1050,0
6200,1100,0
6200,1150,0
6200,1200,0
6200,1250,0
6200,1300,0
6200,1350,0
6200,1400,0
6200,1450,0
6200,1500,0
6200,1550,0
6200,1600,0
6200,1650,0
6200,1700,0
6200,1750,0
6200,1800,0
6200,1850,0
6200,1900,0
6200,1950,0
6200,2000,0
6200,2050,0
6200,2100,0
6200,2150,0
6200,2200,0
6200,2250,0
6200,2300,0
6200,2350,0
6200,2400,0
6200,2450,0
6200,2500,0
6400,50,0
6400,100,0
6400,150,0
6400,200,0
6400,250,0
6400,300,0
6400,350,0
6400,400,0
6400,450,0
6400,500,0
6400,550,0
6400,600,0
6400,650,0
6400,700,0
6400,750,0
6400,800,0
6400,850,0
6400,900,0
6400,950,0
6400,1000,0
6400,1050,0
6400,1100,0
6400,1150,0
6400,1200,0
6400,1250,0
6400,1300,0
6400,1350,0
6400,1400,0
6400,1450,0
6400,1500,0
6400,1550,0
6400,1600,0
6400,1650,0
6400,1700,0
6400,1750,0
6400,1800,0
6400,1850,0
6400,1900,0
6400,1950,0
6400,2000,0
6400,2050,0
6400,2100,0
6400,2150,0
6400,2200,0
6400,2250,0
6400,2300,0
6400,2350,0
6400,2400,0
6400,2450,0
6400,2500,0
6600,50,0
6600,100,0
6600,150,0
6600,200,0
6600,250,0
6600,300,0
6600,350,0
6600,400,0
6600,450,0
6600,500,0
6600,550,0
6600,600,0
6600,650,0
6600,700,0
6600,750,0
6600,800,0
6600,850,0
6600,900,0
6600,950,0
6600,1000,0
6600,1050,0
6600,1100,0
6600,1150,0
6600,1200,0
6600,1250,0
6600,1300,0
6600,1350,0
6600,1400,0
6600,1450,0
6600,1500,0
6600,1550,0
6600,1600,0
6600,1650,0
6600,1700,0
6600,1750,0
6600,1800,0
6600,1850,0
6600,1900,0
6600,1950,0
6600,2000,0
6600,2050,0
6600,2100,0
6600,2150,0
6600,2200,0
6600,2250,0
6600,2300,0
6600,2350,0
6600,2400,0
6600,2450,0
6600,2500,0
6800,50,0
6800,100,0
6800,150,0
6800,200,0
6800,250,0
6800,300,0
6800,350,0
6800,400,0
6800,450,0
6800,500,0
6800,550,0
6800,600,0
6800,650,0
6800,700,0
6800,750,0
6800,800,0
6800,850,0
6800,900,0
6800,950,0
6800,1000,0
6800,1050,0
6800,1100,0
6800,1150,0
6800,1200,0
6800,1250,0
6800,1300,0
6800,1350,0
6800,1400,0
6800,1450,0
6800,1500,0
6800,1550,0
6800,1600,0
6800,1650,0
6800,1700,0
6800,1750,0
6800,1800,0
6800,1850,0
6800,1900,0
6800,1950,0
6800,2000,0
6800,2050,0
6800,2100,0
6800,2150,0
6800,2200,0
6800,2250,0
6800,2300,0
6800,2350,0
6800,2400,0
6800,2450,0
6800,2500,0
7000,50,0
7000,100,0
7000,150,0
7000,200,0
7000,250,0
7000,300,0
7000,350,0
7000,400,0
7000,450,0
7000,500,0
7000,550,0
7000,600,0
7000,650,0
7000,700,0
7000,750,0
7000,800,0
7000,850,0
7000,900,0
7000,950,0
7000,1000,0
7000,1050,0
7000,1100,0
7000,1150,0
7000,1200,0
7000,1250,0
7000,1300,0
7000,1350,0
7000,1400,0
7000,1450,0
7000,1500,0
7000,1550,0
7000,1600,0
7000,1650,0
7000,1700,0
7000,1750,0
7000,1800,0
7000,1850,0
7000,1900,0
7000,1950,0
7000,2000,0
7000,2050,0
7000,2100,0
7000,2150,0
7000,2200,0
7000,2250,0
7000,2300,0
7000,2350,0
7000,2400,0
7000,2450,0
7000,2500,0
7200,50,0
7200,100,0
7200,150,0
7200,200,0
7200,250,0
7200,300,0
7200,350,0
7200,400,0
7200,450,0
7200,500,0
7200,550,0
7200,600,0
7200,650,0
7200,700,0
7200,750,0
7200,800,0
7200,850,0
7200,900,0
7200,950,0
7200,1000,0
7200,1050,0
7200,1100,0
7200,1150,0
7200,1200,0
7200,1250,0
7200,1300,0
7200,1350,0
7200,1400,0
7200,1450,0
7200,1500,0
7200,1550,0
7200,1600,0
7200,1650,0
7200,1700,0
7200,1750,0
7200,1800,0
7200,1850,0
7200,1900,0
7200,1950,0
7200,2000,0
7200,2050,0
7200,2100,0
7200,2150,0
7200,2200,0
7200,2250,0
7200,2300,0
7200,2350,0
7200,2400,0
7200,2450,0
7200,2500,0
7400,50,0
7400,100,0
7400,150,0
7400,200,0
7400,250,0
7400,300,0
7400,350,0
7400,400,0
7400,450,0
7400,500,0
7400,550,0
7400,600,0
7400,650,0
7400,700,0
7400,750,0
7400,800,0
7400,850,0
7400,900,0
7400,950,0
7400,1000,0
7400,1050,0
7400,1100,0
7400,1150,0
7400,1200,0
7400,1250,0
7400,1300,0
7400,1350,0
7400,1400,0
7400,1450,0
7400,1500,0
7400,1550,0
7400,1600,0
7400,1650,0
7400,1700,0
7400,1750,0
7400,1800,0
7400,1850,0
7400,1900,0
7400,1950,0
7400,2000,0
7400,2050,0
7400,2100,0
7400,2150,0
7400,2200,0
7400,2250,0
7400,2300,0
7400,2350,0
7400,2400,0
7400,2450,0
7400,2500,0
7600,50,0
7600,100,0
7600,150,0
7600,200,0
7600,250,0
7600,300,0
7600,350,0
7600,400,0
7600,450,0
7600,500,0
7600,550,0
7600,600,0
7600,650,0
7600,700,0
7600,750,0
7600,800,0
7600,850,0
7600,900,0
7600,950,0
7600,1000,0
7600,1050,0
7600,1100,0
7600,1150,0
7600,1200,0
7600,1250,0
7600,1300,0
7600,1350,0
7600,1400,0
7600,1450,0
7600,1500,0
7600,1550,0
7600,1600,0
7600,1650,0
7600,1700,0
7600,1750,0
7600,1800,0
7600,1850,0
7600,1900,0
7600,1950,0
7600,2000,0
7600,2050,0
7600,2100,0
7600,2150,0
7600,2200,0
7600,2250,0
7600,2300,0
7600,2350,0
7600,2400,0
7600,2450,0
7600,2500,0
7800,50,0
7800,100,0
7800,150,0
7800,200,0
7800,250,0
7800,300,0
7800,350,0
7800,400,0
7800,450,0
7800,500,0
7800,550,0
7800,600,0
7800,650,0
7800,700,0
7800,750,0
7800,800,0
7800,850,0
7800,900,0
7800,950,0
7800,1000,0
7800,1050,0
7800,1100,0
7800,1150,0
7800,1200,0
7800,1250,0
7800,1300,0
7800,1350,0
7800,1400,0
7800,1450,0
7800,1500,0
7800,1550,0
7800,1600,0
7800,1650,0
7800,1700,0
7800,1750,0
7800,1800,0
7800,1850,0
7800,1900,0
7800,1950,0
7800,2000,0
7800,2050,0
7800,2100,0
7800,2150,0
7800,2200,0
7800,2250,0
7800,2300,0
7800,2350,0
7800,2400,0
7800,2450,0
7800,2500,0
8000,50,0
8000,100,0
8000,150,0
8000,200,0
8000,250,0
8000,300,0
8000,350,0
8000,400,0
8000,450,0
8000,500,0
8000,550,0
8000,600,0
8000,650,0
8000,700,0
8000,750,0
8000,800,0
8000,850,0
8000,900,0
8000,950,0
8000,1000,0
8000,1050,0
8000,1100,0
8000,1150,0
8000,1200,0
8000,1250,0
8000,1300,0
8000,1350,0
8000,1400,0
8000,1450,0
8000,1500,0
8000,1550,0
8000,1600,0
8000,1650,0
8000,1700,0
8000,1750,0
8000,1800,0
8000,1850,0
8000,1900,0
8000,1950,0
8000,2000,0
8000,2050,0
8000,2100,0
8000,2150,0
8000,2200,0
8000,2250,0
8000,2300,0
8000,2350,0
8000,2400,0
8000,2450,0
8000,2500,0
8200,50,0
8200,100,0
8200,150,0
8200,200,0
8200,250,0
8200,300,0
8200,350,0
8200,400,0
8200,450,0
8200,500,0
8200,550,0
8200,600,0
8200,650,0
8200,700,0
8200,750,0
8200,800,0
8200,850,0
8200,900,0
8200,950,0
8200,1000,0
8200,1050,0
8200,1100,0
8200,1150,0
8200,1200,0
8200,1250,0
8200,1300,0
8200,1350,0
8200,1400,0
8200,1450,0
8200,1500,0
8200,1550,0
8200,1600,0
8200,1650,0
8200,1700,0
8200,1750,0
8200,1800,0
8200,1850,0
8200,1900,0
8200,1950,0
8200,2000,0
8200,2050,0
8200,2100,0
8200,2150,0
8200,2200,0
8200,2250,0
8200,2300,0
8200,2350,0
8200,2400,0
8200,2450,0
8200,2500,0
8400,50,0
8400,100,0
8400,150,0
8400,200,0
8400,250,0
8400,300,0
8400,350,0
8400,400,0
8400,450,0
8400,500,0
8400,550,0
8400,600,0
8400,650,0
8400,700,0
8400,750,0
8400,800,0
8400,850,0
8400,900,0
8400,950,0
8400,1000,0
8400,1050,0
8400,1100,0
8400,1150,0
8400,1200,0
8400,1250,0
8400,1300,0
8400,1350,0
8400,1400,0
8400,1450,0
8400,1500,0
8400,1550,0
8400,1600,0
8400,1650,0
8400,1700,0
8400,1750,0
8400,1800,0
8400,1850,0
8400,1900,0
8400,1950,0
8400,2000,0
8400,2050,0
8400,2100,0
8400,2150,0
8400,2200,0
8400,2250,0
8400,2300,0
8400,2350,0
8400,2400,0
8400,2450,0
8400,2500,0
8600,50,0
8600,100,0
8600,150,0
8600,200,0
8600,250,0
8600,300,0
8600,350,0
8600,400,0
8600,450,0
8600,500,0
8600,550,0
8600,600,0
8600,650,0
8600,700,0
8600,750,0
8600,800,0
8600,850,0
8600,900,0
8600,950,0
8600,1000,0
8600,1050,0
8600,1100,0
8600,1150,0
8600,1200,0
8600,1250,0
8600,1300,0
8600,1350,0
8600,1400,0
8600,1450,0
8600,1500,0
8600,1550,0
8600,1600,0
8600,1650,0
8600,1700,0
8600,1750,0
8600,1800,0
8600,1850,0
8600,1900,0
8600,1950,0
8600,2000,0
8600,2050,0
8600,2100,0
8600,2150,0
8600,2200,0
8600,2250,0
8600,2300,0
8600,2350,0
8600,2400,0
8600,2450,0
8600,2500,0
8800,50,0
8800,100,0
8800,150,0
8800,200,0
8800,250,0
8800,300,0
8800,350,0
8800,400,0
8800,450,0
8800,500,0
8800,550,0
8800,600,0
8800,650,0
8800,700,0
8800,750,0
8800,800,0
8800,850,0
8800,900,0
8800,950,0
8800,1000,0
8800,1050,0
8800,1100,0
8800,1150,0
8800,1200,0
8800,1250,0
8800,1300,0
8800,1350,0
8800,1400,0
8800,1450,0
8800,1500,0
8800,1550,0
8800,1600,0
8800,1650,0
8800,1700,0
8800,1750,0
8800,1800,0
8800,1850,0
8800,1900,0
8800,1950,0
8800,2000,0
8800,2050,0
8800,2100,0
8800,2150,0
8800,2200,0
8800,2250,0
8800,2300,0
8800,2350,0
8800,2400,0
8800,2450,0
8800,2500,0
9000,50,0
9000,100,0
9000,150,0
9000,200,0
9000,250,0
9000,300,0
9000,350,0
9000,400,0
9000,450,0
9000,500,0
9000,550,0
9000,600,0
9000,650,0
9000,700,0
9000,750,0
9000,800,0
9000,850,0
9000,900,0
9000,950,0
9000,1000,0
9000,1050,0
9000,1100,0
9000,1150,0
9000,1200,0
9000,1250,0
9000,1300,0
9000,1350,0
9000,1400,0
9000,1450,0
9000,1500,0
9000,1550,0
9000,1600,0
9000,1650,0
9000,1700,0
9000,1750,0
9000,1800,0
9000,1850,0
9000,1900,0
9000,1950,0
9000,2000,0
9000,2050,0
9000,2100,0
9000,2150,0
9000,2200,0
9000,2250,0
9000,2300,0
9000,2350,0
9000,2400,0
9000,2450,0
9000,2500,0
9200,50,0
9200,100,0
9200,150,0
9200,200,0
9200,250,0
9200,300,0
9200,350,0
9200,400,0
9200,450,0
9200,500,0
9200,550,0
9200,600,0
9200,650,0
9200,700,0
9200,750,0
9200,800,0
9200,850,0
9200,900,0
9200,950,0
9200,1000,0
9200,1050,0
9200,1100,0
9200,1150,0
9200,1200,0
9200,1250,0
9200,1300,0
9200,1350,0
9200,1400,0
9200,1450,0
9200,1500,0
9200,1550,0
9200,1600,0
9200,1650,0
9200,1700,0
9200,1750,0
9200,1800,0
9200,1850,0
9200,1900,0
9200,1950,0
9200,2000,0
9200,2050,0
9200,2100,0
9200,2150,0
9200,2200,0
9200,2250,0
9200,2300,0
9200,2350,0
9200,2400,0
9200,2450,0
9200,2500,0
9400,50,0
9400,100,0
9400,150,0
9400,200,0
9400,250,0
9400,300,0
9400,350,0
9400,400,0
9400,450,0
9400,500,0
9400,550,0
9400,600,0
9400,650,0
9400,700,0
9400,750,0
9400,800,0
9400,850,0
9400,900,0
9400,950,0
9400,1000,0
9400,1050,0
9400,1100,0
9400,1150,0
9400,1200,0
9400,1250,0
9400,1300,0
9400,1350,0
9400,1400,0
9400,1450,0
9400,1500,0
9400,1550,0
9400,1600,0
9400,1650,0
9400,1700,0
9400,1750,0
9400,1800,0
9400,1850,0
9400,1900,0
9400,1950,0
9400,2000,0
9400,2050,0
9400,2100,0
9400,2150,0
9400,2200,0
9400,2250,0
9400,2300,0
9400,2350,0
9400,2400,0
9400,2450,0
9400,2500,0
9600,50,0
9600,100,0
9600,150,0
9600,200,0
9600,250,0
9600,300,0
9600,350,0
9600,400,0
9600,450,0
9600,500,0
9600,550,0
9600,600,0
9600,650,0
9600,700,0
9600,750,0
9600,800,0
9600,850,0
9600,900,0
9600,950,0
9600,1000,0
9600,1050,0
9600,1100,0
9600,1150,0
9600,1200,0
9600,1250,0
9600,1300,0
9600,1350,0
9600,1400,0
9600,1450,0
9600,1500,0
9600,1550,0
9600,1600,0
9600,1650,0
9600,1700,0
9600,1750,0
9600,1800,0
9600,1850,0
9600,1900,0
9600,1950,0
9600,2000,0
9600,2050,0
9600,2100,0
9600,2150,0
9600,2200,0
9600,2250,0
9600,2300,0
9600,2350,0
9600,2400,0
9600,2450,0
9600,2500,0
9800,50,0
9800,100,0
9800,150,0
9800,200,0
9800,250,0
9800,300,0
9800,350,0
9800,400,0
9800,450,0
9800,500,0
9800,550,0
9800,600,0
9800,650,0
9800,700,0
9800,750,0
9800,800,0
9800,850,0
9800,900,0
9800,950,0
9800,1000,0
9800,1050,0
9800,1100,0
9800,1150,0
9800,1200,0
9800,1250,0
9800,1300,0
9800,1350,0
9800,1400,0
9800,1450,0
9800,1500,0
9800,1550,0
9800,1600,0
9800,1650,0
9800,1700,0
9800,1750,0
9800,1800,0
9800,1850,0
9800,1900,0
9800,1950,0
9800,2000,0
9800,2050,0
9800,2100,0
9800,2150,0
9800,2200,0
9800,2250,0
9800,2300,0
9800,2350,0
9800,2400,0
9800,2450,0
9800,2500,0
10000,50,0
10000,100,0
10000,150,0
10000,200,0
10000,250,0
10000,300,0
10000,350,0
10000,400,0
10000,450,0
10000,500,0
10000,550,0
10000,600,0
10000,650,0
10000,700,0
10000,750,0
10000,800,0
10000,850,0
10000,900,0
10000,950,0
10000,1000,0
10000,1050,0
10000,1100,0
10000,1150,0
10000,1200,0
10000,1250,0
10000,1300,0
10000,1350,0
10000,1400,0
10000,1450,0
10000,1500,0
10000,1550,0
10000,1600,0
10000,1650,0
10000,1700,0
10000,1750,0
10000,1800,0
10000,1850,0
10000,1900,0
10000,1950,0
10000,2000,0
10000,2050,0
10000,2100,0
10000,2150,0
10000,2200,0
10000,2250,0
10000,2300,0
10000,2350,0
10000,2400,0
10000,2450,0
10000,2500,0
